Transaction Id,Customer Id,Customer Age,Gender,Annual Income,Region,Product Category,Purchase Quantity,Unit Price,Discount Applied,Transaction Date,Payment Method
TXN-202180,CUST-5195,72.0,Male,86560.89,West Zone,Apparel & Fashion,5,417.98,0.05,2025-01-02 20:20,NetBanking
TXN-202181,CUST-5921,26.0,Female,,East Zone,Home Electronics,3,121.09,0.1,2025-01-02 20:21,NetBanking
TXN-202182,CUST-5738,70.0,Other,55283.58,North Zone,Home Electronics,5,795.85,0.0,2025-01-02 20:22,UPI Payment
TXN-202183,CUST-5332,55.0,Male,35490.44,South Zone,Books & Media,3,812.56,0.0,2025-01-02 20:23,Digital Wallet
TXN-202184,CUST-5170,75.0,Female,85875.14,South Zone,Electronics,3,728.9,0.1,2025-01-02 20:24,Digital Wallet
TXN-202185,CUST-5521,47.0,Male,78005.4,West Zone,Beauty & Health,7,718.15,0.1,2025-01-02 20:25,Digital Wallet
TXN-202186,CUST-5463,77.0,Male,52953.64,West Zone,Home Electronics,6,88.83,0.1,2025-01-02 20:26,Digital Wallet
TXN-202187,CUST-5040,61.0,Male,50608.86,North Zone,Beauty & Health,6,844.44,0.0,2025-01-02 20:27,Credit Card
TXN-202188,CUST-5537,51.0,Male,48728.24,East Zone,Home Electronics,5,343.62,0.05,2025-01-02 20:28,Credit Card
TXN-202189,CUST-5261,49.0,Male,55625.15,West Zone,Books & Media,1,143.26,0.0,2025-01-02 20:29,NetBanking
TXN-202190,CUST-5395,20.0,Male,67847.26,South Zone,Books & Media,2,691.32,0.1,2025-01-02 20:30,NetBanking
TXN-202191,CUST-5955,20.0,Female,51528.73,North Zone,Home Electronics,1,196.13,0.0,2025-01-02 20:31,Digital Wallet
TXN-202192,CUST-5226,45.0,Female,53867.76,North Zone,Books & Media,1,449.86,0.05,2025-01-02 20:32,NetBanking
TXN-202193,CUST-5984,61.0,Female,73863.66,East Zone,Books & Media,6,113.61,0.0,2025-01-02 20:33,Credit Card
TXN-202194,CUST-5124,32.0,Male,34575.34,West Zone,Home Electronics,2,406.34,0.25,2025-01-02 20:34,Digital Wallet
TXN-202195,CUST-5975,58.0,Male,55045.19,West Zone,Electronics,6,476.85,0.05,2025-01-02 20:35,Digital Wallet
TXN-202196,CUST-5038,80.0,Male,30995.09,North Zone,Home Electronics,6,382.08,0.05,2025-01-02 20:36,Credit Card
TXN-202197,CUST-5328,40.0,Female,64005.63,South Zone,Electronics,7,64.18,0.0,2025-01-02 20:37,UPI Payment
TXN-202198,CUST-5251,57.0,Female,26121.0,West Zone,Books & Media,6,415.03,0.05,2025-01-02 20:38,Digital Wallet
TXN-202199,CUST-5901,28.0,Male,78465.19,South Zone,Electronics,4,401.52,0.0,2025-01-02 20:39,NetBanking
TXN-202200,CUST-5176,65.0,Male,37679.21,North Zone,Books & Media,1,226.44,0.0,2025-01-02 20:40,UPI Payment
TXN-202201,CUST-5602,49.0,Female,29207.3,West Zone,Electronics,7,783.79,0.05,2025-01-02 20:41,Credit Card
TXN-202202,CUST-5914,75.0,Male,,South Zone,Electronics,7,358.33,0.1,2025-01-02 20:42,UPI Payment
TXN-202203,CUST-5454,76.0,Male,93655.48,North Zone,Home Electronics,1,735.25,0.0,2025-01-02 20:43,UPI Payment
TXN-202204,CUST-5037,74.0,Female,75157.06,South Zone,Electronics,7,98.11,0.0,2025-01-02 20:44,Digital Wallet
TXN-202205,CUST-5316,71.0,Female,26437.19,West Zone,Books & Media,1,274.79,0.05,2025-01-02 20:45,UPI Payment
TXN-202206,CUST-5688,53.0,Male,37152.18,East Zone,Home Electronics,4,154.41,0.1,2025-01-02 20:46,NetBanking
TXN-202207,CUST-5973,77.0,Male,54681.39,South Zone,Electronics,3,350.4,0.0,2025-01-02 20:47,Digital Wallet
TXN-202208,CUST-5796,50.0,Other,103409.53,East Zone,Home Electronics,7,99.78,0.25,2025-01-02 20:48,Credit Card
TXN-202209,CUST-5965,41.0,Male,44629.35,West Zone,Beauty & Health,5,377.95,0.25,2025-01-02 20:49,NetBanking
TXN-202210,CUST-5973,56.0,Male,44778.62,East Zone,Home Electronics,5,304.34,0.0,2025-01-02 20:50,Digital Wallet
TXN-202211,CUST-5593,51.0,Male,90257.44,North Zone,Beauty & Health,4,194.09,0.0,2025-01-02 20:51,UPI Payment
TXN-202212,CUST-5114,73.0,Male,65605.78,East Zone,Beauty & Health,1,547.82,0.05,2025-01-02 20:52,NetBanking
TXN-202213,CUST-5040,45.0,Male,81480.5,South Zone,Home Electronics,5,808.54,0.25,2025-01-02 20:53,Digital Wallet
TXN-202214,CUST-5301,54.0,Female,48548.66,South Zone,Books & Media,4,180.41,0.05,2025-01-02 20:54,Digital Wallet
TXN-202215,CUST-5224,24.0,Male,60119.74,East Zone,Books & Media,6,606.61,0.0,2025-01-02 20:55,Credit Card
TXN-202216,CUST-5318,21.0,Male,86339.19,North Zone,Books & Media,2,4500.0,0.0,2025-01-02 20:56,Digital Wallet
TXN-202217,CUST-5349,54.0,Female,59320.44,West Zone,Apparel & Fashion,5,426.16,0.0,2025-01-02 20:57,Credit Card
TXN-202218,CUST-5115,73.0,Female,82776.48,East Zone,Beauty & Health,2,763.58,0.05,2025-01-02 20:58,UPI Payment
TXN-202219,CUST-5698,18.0,Female,69164.45,South Zone,Home Electronics,1,821.62,0.0,2025-01-02 20:59,Digital Wallet
TXN-202220,CUST-5323,18.0,Female,42766.86,South Zone,Books & Media,5,311.42,0.0,2025-01-02 21:00,Digital Wallet
TXN-202221,CUST-5568,64.0,Male,61698.13,East Zone,Books & Media,4,555.3,0.0,2025-01-02 21:01,UPI Payment
TXN-202222,CUST-5040,37.0,Female,80155.6,East Zone,Home Electronics,3,564.74,0.0,2025-01-02 21:02,Digital Wallet
TXN-202223,CUST-5866,36.0,Female,74384.2,East Zone,Beauty & Health,5,346.37,0.0,2025-01-02 21:03,Digital Wallet
TXN-202224,CUST-5040,46.0,Other,61255.32,West Zone,Home Electronics,5,273.03,0.0,2025-01-02 21:04,NetBanking
TXN-202225,CUST-5859,27.0,Female,27003.28,South Zone,Apparel & Fashion,5,794.05,0.1,2025-01-02 21:05,Credit Card
TXN-202226,CUST-5973,77.0,Other,28774.16,South Zone,Apparel & Fashion,5,672.64,0.0,2025-01-02 21:06,Digital Wallet
TXN-202227,CUST-5749,35.0,Female,32708.85,South Zone,Home Electronics,4,102.17,0.05,2025-01-02 21:07,Digital Wallet
TXN-202228,CUST-5289,45.0,Male,52556.82,West Zone,Beauty & Health,4,106.74,0.0,2025-01-02 21:08,Credit Card
TXN-202229,CUST-5262,52.0,Female,55023.32,North Zone,Books & Media,3,784.59,0.0,2025-01-02 21:09,NetBanking
TXN-202230,CUST-5216,60.0,Other,34704.89,South Zone,Apparel & Fashion,4,74.25,0.0,2025-01-02 21:10,Credit Card
TXN-202231,CUST-5147,64.0,Female,80916.49,South Zone,Apparel & Fashion,4,586.87,0.0,2025-01-02 21:11,Digital Wallet
TXN-202232,CUST-5336,48.0,Male,38620.27,North Zone,Beauty & Health,1,197.0,0.0,2025-01-02 21:12,UPI Payment
TXN-202233,CUST-5168,44.0,Female,36644.66,West Zone,Apparel & Fashion,7,35.21,0.1,2025-01-02 21:13,UPI Payment
TXN-202234,CUST-5092,79.0,Male,63632.36,North Zone,Apparel & Fashion,1,55.86,0.0,2025-01-02 21:14,NetBanking
TXN-202235,CUST-5353,28.0,Male,80017.24,North Zone,Beauty & Health,7,320.94,0.0,2025-01-02 21:15,NetBanking
TXN-202236,CUST-5571,66.0,Male,100014.81,North Zone,Home Electronics,2,71.02,0.1,2025-01-02 21:16,Digital Wallet
TXN-202237,CUST-5571,66.0,Male,72777.08,North Zone,Books & Media,3,509.36,0.0,2025-01-02 21:17,NetBanking
TXN-202238,CUST-5816,55.0,Female,91226.85,West Zone,Books & Media,7,552.11,0.05,2025-01-02 21:18,Digital Wallet
TXN-202239,CUST-5681,81.0,Male,39576.95,West Zone,Apparel & Fashion,1,320.89,0.0,2025-01-02 21:19,UPI Payment
TXN-202240,CUST-5781,22.0,Female,101955.18,North Zone,Books & Media,3,632.86,0.0,2025-01-02 21:20,NetBanking
TXN-202241,CUST-5363,25.0,Male,27562.54,East Zone,Home Electronics,3,419.34,0.05,2025-01-02 21:21,Digital Wallet
TXN-202242,CUST-5557,51.0,Male,52678.97,East Zone,Apparel & Fashion,5,368.83,0.25,2025-01-02 21:22,Credit Card
TXN-202243,CUST-5345,65.0,Male,72372.07,East Zone,Books & Media,6,349.2,0.0,2025-01-02 21:23,NetBanking
TXN-202244,CUST-5693,69.0,Male,32303.49,East Zone,Electronics,6,369.57,0.0,2025-01-02 21:24,Digital Wallet
TXN-202245,CUST-5170,73.0,Male,44849.57,South Zone,Electronics,6,822.88,0.0,2025-01-02 21:25,Digital Wallet
TXN-202246,CUST-5356,29.0,Male,41910.43,West Zone,Electronics,3,580.95,0.0,2025-01-02 21:26,Credit Card
TXN-202247,CUST-5191,55.0,Female,56260.91,West Zone,Electronics,5,271.69,0.25,2025-01-02 21:27,UPI Payment
TXN-202248,CUST-5667,18.0,Male,88299.28,North Zone,Electronics,2,625.24,0.0,2025-01-02 21:28,Credit Card
TXN-202249,CUST-5422,48.0,Male,62311.26,South Zone,Apparel & Fashion,2,284.41,0.1,2025-01-02 21:29,Digital Wallet
TXN-202250,CUST-5700,21.0,Male,53433.32,North Zone,Beauty & Health,6,111.67,0.0,2025-01-02 21:30,Credit Card
TXN-202251,CUST-5007,66.0,Female,8640.0,North Zone,Beauty & Health,2,406.94,0.1,2025-01-02 21:31,Credit Card
TXN-202252,CUST-5133,,Female,70634.97,West Zone,Apparel & Fashion,5,639.74,0.0,2025-01-02 21:32,Digital Wallet
TXN-202253,CUST-5747,67.0,Female,76615.29,South Zone,Apparel & Fashion,6,324.43,0.1,2025-01-02 21:33,UPI Payment
TXN-202254,CUST-5557,22.0,Male,30549.63,East Zone,Home Electronics,7,739.52,0.0,2025-01-02 21:34,Credit Card
TXN-202255,CUST-5826,47.0,Male,60761.01,West Zone,Beauty & Health,7,332.28,0.1,2025-01-02 21:35,Credit Card
TXN-202256,CUST-5761,73.0,Other,65570.65,South Zone,Electronics,5,300.94,0.05,2025-01-02 21:36,NetBanking
TXN-202257,CUST-5031,41.0,Male,79845.13,South Zone,Apparel & Fashion,2,848.52,0.0,2025-01-02 21:37,NetBanking
TXN-202258,CUST-5535,76.0,Male,48591.78,West Zone,Electronics,6,412.95,0.1,2025-01-02 21:38,Digital Wallet
TXN-202259,CUST-5426,20.0,Male,45805.83,West Zone,Beauty & Health,7,685.51,0.05,2025-01-02 21:39,Digital Wallet
TXN-202260,CUST-5394,28.0,Male,53554.8,North Zone,Books & Media,5,685.31,0.1,2025-01-02 21:40,Digital Wallet
TXN-202261,CUST-5672,62.0,Male,85762.09,North Zone,Books & Media,4,787.82,0.0,2025-01-02 21:41,NetBanking
TXN-202262,CUST-5363,21.0,Female,81311.14,North Zone,Apparel & Fashion,7,77.19,0.05,2025-01-02 21:42,Digital Wallet
TXN-202263,CUST-5437,43.0,Male,61605.11,East Zone,Home Electronics,4,234.55,0.1,2025-01-02 21:43,Credit Card
TXN-202264,CUST-5670,44.0,Female,80865.87,West Zone,Electronics,5,653.86,0.0,2025-01-02 21:44,Credit Card
TXN-202265,CUST-5551,63.0,Male,18179.21,South Zone,Apparel & Fashion,5,480.62,0.0,2025-01-02 21:45,UPI Payment
TXN-202266,CUST-5927,71.0,Male,76645.6,West Zone,Home Electronics,1,478.09,0.25,2025-01-02 21:46,Digital Wallet
TXN-202267,CUST-5082,60.0,Female,41302.83,South Zone,Electronics,7,145.87,0.0,2025-01-02 21:47,Credit Card
TXN-202268,CUST-5356,81.0,Male,94689.95,East Zone,Beauty & Health,1,242.93,0.0,2025-01-02 21:48,Credit Card
TXN-202269,CUST-5258,44.0,Female,42311.47,West Zone,Books & Media,3,445.77,0.0,2025-01-02 21:49,UPI Payment
TXN-202270,CUST-5718,59.0,Female,46223.9,South Zone,Home Electronics,7,239.58,0.1,2025-01-02 21:50,Credit Card
TXN-202271,CUST-5589,68.0,Male,72404.84,South Zone,Electronics,6,183.08,0.25,2025-01-02 21:51,UPI Payment
TXN-202272,CUST-5989,67.0,Other,74190.65,North Zone,Apparel & Fashion,3,79.61,0.25,2025-01-02 21:52,UPI Payment
TXN-202273,CUST-5524,23.0,Male,53742.86,East Zone,Electronics,3,137.01,0.05,2025-01-02 21:53,NetBanking
TXN-202274,CUST-5295,76.0,Female,,West Zone,Apparel & Fashion,2,654.81,0.0,2025-01-02 21:54,Credit Card
TXN-202275,CUST-5962,78.0,Male,71164.53,North Zone,Books & Media,4,612.51,0.0,2025-01-02 21:55,NetBanking
TXN-202276,CUST-5224,32.0,Female,69272.62,East Zone,Books & Media,2,44.21,0.0,2025-01-02 21:56,Credit Card
TXN-202277,CUST-5525,70.0,Male,54515.73,North Zone,Electronics,6,177.17,0.0,2025-01-02 21:57,NetBanking
TXN-202278,CUST-5046,47.0,Female,71346.4,West Zone,Electronics,5,478.8,0.0,2025-01-02 21:58,UPI Payment
TXN-202279,CUST-5667,59.0,Female,88017.85,South Zone,Apparel & Fashion,1,277.96,0.1,2025-01-02 21:59,UPI Payment
TXN-202280,CUST-5113,54.0,Female,39328.46,West Zone,Apparel & Fashion,6,700.73,0.1,2025-01-02 22:00,UPI Payment
TXN-202281,CUST-5233,75.0,Female,46458.89,East Zone,Home Electronics,5,668.42,0.05,2025-01-02 22:01,UPI Payment
TXN-202282,CUST-5017,78.0,Female,62504.23,West Zone,Home Electronics,6,758.44,0.25,2025-01-02 22:02,Credit Card
TXN-202283,CUST-5360,54.0,Female,42459.86,East Zone,Home Electronics,5,4500.0,0.25,2025-01-02 22:03,Digital Wallet
TXN-202284,CUST-5223,59.0,Male,28637.03,North Zone,Electronics,7,302.83,0.05,2025-01-02 22:04,Credit Card
TXN-202285,CUST-5866,77.0,Male,82222.78,East Zone,Home Electronics,1,517.32,0.0,2025-01-02 22:05,NetBanking
TXN-202286,CUST-5700,54.0,Male,20767.42,South Zone,Electronics,5,80.78,0.0,2025-01-02 22:06,Credit Card
TXN-202287,CUST-5448,52.0,Male,54555.92,South Zone,Books & Media,3,13.6,0.0,2025-01-02 22:07,Credit Card
TXN-202288,CUST-5856,40.0,Male,76040.47,South Zone,Beauty & Health,6,19.94,0.0,2025-01-02 22:08,NetBanking
TXN-202289,CUST-5365,23.0,Female,66933.95,North Zone,Books & Media,1,349.67,0.0,2025-01-02 22:09,UPI Payment
TXN-202290,CUST-5675,21.0,Male,54835.89,East Zone,Electronics,5,198.11,0.25,2025-01-02 22:10,NetBanking
TXN-202291,CUST-5326,35.0,Female,41697.37,North Zone,Electronics,3,138.37,0.0,2025-01-02 22:11,NetBanking
TXN-202292,CUST-5467,77.0,Male,68361.55,West Zone,Beauty & Health,3,525.14,0.0,2025-01-02 22:12,Digital Wallet
TXN-202293,CUST-5414,26.0,Male,43714.7,West Zone,Apparel & Fashion,7,845.86,0.05,2025-01-02 22:13,Digital Wallet
TXN-202294,CUST-5455,,Female,66919.75,West Zone,Apparel & Fashion,4,155.61,0.05,2025-01-02 22:14,UPI Payment
TXN-202295,CUST-5586,46.0,Female,64606.98,West Zone,Apparel & Fashion,3,466.95,0.0,2025-01-02 22:15,NetBanking
TXN-202296,CUST-5233,30.0,Female,64794.11,South Zone,Home Electronics,2,106.61,0.0,2025-01-02 22:16,NetBanking
TXN-202297,CUST-5224,76.0,Female,50154.1,East Zone,Apparel & Fashion,1,794.46,0.25,2025-01-02 22:17,NetBanking
TXN-202298,CUST-5994,64.0,Male,99647.67,South Zone,Home Electronics,1,251.89,0.0,2025-01-02 22:18,Credit Card
TXN-202299,CUST-5831,79.0,Female,68626.82,East Zone,Home Electronics,1,747.26,0.1,2025-01-02 22:19,Digital Wallet
TXN-202300,CUST-5412,,Male,56843.88,East Zone,Apparel & Fashion,5,244.56,0.0,2025-01-02 22:20,Digital Wallet
TXN-202301,CUST-5572,34.0,Male,66889.01,North Zone,Apparel & Fashion,6,686.21,0.0,2025-01-02 22:21,UPI Payment
TXN-202302,CUST-5335,62.0,Male,47672.46,West Zone,Beauty & Health,5,182.32,0.0,2025-01-02 22:22,Digital Wallet
TXN-202303,CUST-5222,49.0,Male,54853.37,East Zone,Beauty & Health,2,252.76,0.1,2025-01-02 22:23,Digital Wallet
TXN-202304,CUST-5037,65.0,Male,106250.52,West Zone,Home Electronics,6,168.05,0.1,2025-01-02 22:24,UPI Payment
TXN-202305,CUST-5989,39.0,Other,47803.46,West Zone,Beauty & Health,7,228.67,0.0,2025-01-02 22:25,NetBanking
TXN-202306,CUST-5278,21.0,Other,60561.21,West Zone,Home Electronics,3,710.54,0.0,2025-01-02 22:26,Credit Card
TXN-202307,CUST-5196,22.0,Male,53562.06,South Zone,Electronics,5,545.16,0.0,2025-01-02 22:27,UPI Payment
TXN-202308,CUST-5916,54.0,Male,42766.77,West Zone,Home Electronics,6,348.27,0.1,2025-01-02 22:28,Digital Wallet
TXN-202309,CUST-5864,58.0,Male,69790.07,East Zone,Home Electronics,3,825.95,0.0,2025-01-02 22:29,UPI Payment
TXN-202310,CUST-5484,66.0,Male,62674.74,South Zone,Beauty & Health,6,398.08,0.0,2025-01-02 22:30,Digital Wallet
TXN-202311,CUST-5242,30.0,Female,78854.01,West Zone,Electronics,3,824.46,0.0,2025-01-02 22:31,NetBanking
TXN-202312,CUST-5324,51.0,Male,76995.69,North Zone,Books & Media,6,171.52,0.0,2025-01-02 22:32,NetBanking
TXN-202313,CUST-5731,,Female,78663.09,West Zone,Books & Media,5,769.47,0.1,2025-01-02 22:33,NetBanking
TXN-202314,CUST-5192,39.0,Male,45013.24,West Zone,Books & Media,5,17.17,0.05,2025-01-02 22:34,Digital Wallet
TXN-202315,CUST-5017,70.0,Other,73857.77,South Zone,Electronics,2,466.01,0.0,2025-01-02 22:35,UPI Payment
TXN-202316,CUST-5524,76.0,Male,74307.52,East Zone,Apparel & Fashion,7,362.77,0.0,2025-01-02 22:36,Digital Wallet
TXN-202317,CUST-5918,40.0,Female,43110.33,West Zone,Electronics,7,448.94,0.0,2025-01-02 22:37,NetBanking
TXN-202318,CUST-5401,68.0,Male,56105.6,South Zone,Beauty & Health,4,472.88,0.0,2025-01-02 22:38,NetBanking
TXN-202319,CUST-5906,20.0,Female,35061.93,South Zone,Home Electronics,1,334.04,0.1,2025-01-02 22:39,NetBanking
TXN-202320,CUST-5886,59.0,Male,74388.02,East Zone,Home Electronics,5,848.48,0.0,2025-01-02 22:40,Digital Wallet
TXN-202321,CUST-5705,51.0,Male,74302.92,South Zone,Beauty & Health,5,830.16,0.0,2025-01-02 22:41,Credit Card
TXN-202322,CUST-5022,49.0,Female,88461.71,East Zone,Beauty & Health,3,817.69,0.0,2025-01-02 22:42,NetBanking
TXN-202323,CUST-5474,62.0,Female,57767.23,North Zone,Home Electronics,4,832.34,0.05,2025-01-02 22:43,UPI Payment
TXN-202324,CUST-5120,68.0,Female,70352.19,West Zone,Apparel & Fashion,7,675.2,0.05,2025-01-02 22:44,NetBanking
TXN-202325,CUST-5210,75.0,Female,80273.1,South Zone,Apparel & Fashion,5,840.36,0.1,2025-01-02 22:45,Digital Wallet
TXN-202326,CUST-5306,66.0,Female,48053.01,North Zone,Apparel & Fashion,6,759.1,0.05,2025-01-02 22:46,UPI Payment
TXN-202327,CUST-5270,,Male,45239.64,South Zone,Beauty & Health,7,356.76,0.1,2025-01-02 22:47,Digital Wallet
TXN-202328,CUST-5704,63.0,Male,48626.62,South Zone,Home Electronics,4,668.24,0.05,2025-01-02 22:48,Credit Card
TXN-202329,CUST-5687,80.0,Male,55538.03,North Zone,Home Electronics,1,775.74,0.0,2025-01-02 22:49,Credit Card
TXN-202330,CUST-5285,61.0,Female,45894.74,South Zone,Home Electronics,6,607.3,0.0,2025-01-02 22:50,Digital Wallet
TXN-202331,CUST-5716,38.0,Male,49423.19,South Zone,Electronics,3,362.54,0.25,2025-01-02 22:51,NetBanking
TXN-202332,CUST-5676,61.0,Male,78296.93,North Zone,Electronics,2,61.06,0.25,2025-01-02 22:52,UPI Payment
TXN-202333,CUST-5763,28.0,Female,60217.59,South Zone,Books & Media,6,689.29,0.05,2025-01-02 22:53,NetBanking
TXN-202334,CUST-5227,56.0,Female,67673.92,East Zone,Electronics,7,810.09,0.05,2025-01-02 22:54,Digital Wallet
TXN-202335,CUST-5948,21.0,Male,51811.74,South Zone,Apparel & Fashion,1,311.6,0.0,2025-01-02 22:55,Digital Wallet
TXN-202336,CUST-5381,68.0,Male,50597.24,West Zone,Apparel & Fashion,6,133.78,0.0,2025-01-02 22:56,NetBanking
TXN-202337,CUST-5460,18.0,Male,67282.78,South Zone,Apparel & Fashion,4,281.23,0.25,2025-01-02 22:57,UPI Payment
TXN-202338,CUST-5007,,Male,64332.15,West Zone,Apparel & Fashion,4,497.52,0.1,2025-01-02 22:58,UPI Payment
TXN-202339,CUST-5029,80.0,Male,76392.75,West Zone,Books & Media,1,273.15,0.0,2025-01-02 22:59,UPI Payment
TXN-202340,CUST-5907,,Female,86079.47,South Zone,Apparel & Fashion,7,521.17,0.0,2025-01-02 23:00,UPI Payment
TXN-202341,CUST-5033,78.0,Female,49208.87,North Zone,Beauty & Health,4,822.01,0.0,2025-01-02 23:01,UPI Payment
TXN-202342,CUST-5646,52.0,Female,77931.91,East Zone,Beauty & Health,6,571.94,0.0,2025-01-02 23:02,Credit Card
TXN-202343,CUST-5879,30.0,Male,42023.59,East Zone,Beauty & Health,2,311.77,0.0,2025-01-02 23:03,Credit Card
TXN-202344,CUST-5079,64.0,Female,100364.91,South Zone,Electronics,6,795.74,0.05,2025-01-02 23:04,Digital Wallet
TXN-202345,CUST-5928,51.0,Male,47453.38,North Zone,Home Electronics,2,483.18,0.0,2025-01-02 23:05,Credit Card
TXN-202346,CUST-5947,28.0,Female,74776.67,North Zone,Books & Media,4,113.91,0.1,2025-01-02 23:06,UPI Payment
TXN-202347,CUST-5459,53.0,Female,41886.05,East Zone,Beauty & Health,6,426.89,0.05,2025-01-02 23:07,UPI Payment
TXN-202348,CUST-5570,68.0,Male,59186.32,North Zone,Beauty & Health,4,557.5,0.1,2025-01-02 23:08,UPI Payment
TXN-202349,CUST-5983,78.0,Male,90596.06,South Zone,Apparel & Fashion,7,713.41,0.1,2025-01-02 23:09,Digital Wallet
TXN-202350,CUST-5538,34.0,Female,46872.47,South Zone,Beauty & Health,2,796.35,0.05,2025-01-02 23:10,Digital Wallet
TXN-202351,CUST-5482,52.0,Male,102777.44,North Zone,Apparel & Fashion,7,273.56,0.1,2025-01-02 23:11,NetBanking
TXN-202352,CUST-5430,77.0,Female,61902.4,South Zone,Apparel & Fashion,4,136.83,0.0,2025-01-02 23:12,Credit Card
TXN-202353,CUST-5738,35.0,Male,80050.68,West Zone,Home Electronics,5,67.85,0.25,2025-01-02 23:13,Credit Card
TXN-202354,CUST-5285,57.0,Female,69454.47,East Zone,Electronics,3,629.04,0.0,2025-01-02 23:14,NetBanking
TXN-202355,CUST-5516,39.0,Male,70455.24,South Zone,Apparel & Fashion,6,677.01,0.25,2025-01-02 23:15,NetBanking
TXN-202356,CUST-5977,74.0,Male,35616.9,North Zone,Apparel & Fashion,5,351.22,0.0,2025-01-02 23:16,Credit Card
TXN-202357,CUST-5099,41.0,Female,53252.22,East Zone,Home Electronics,7,339.86,0.0,2025-01-02 23:17,UPI Payment
TXN-202358,CUST-5397,75.0,Male,84125.56,South Zone,Apparel & Fashion,4,811.35,0.0,2025-01-02 23:18,Credit Card
TXN-202359,CUST-5489,36.0,Male,55630.06,East Zone,Books & Media,4,779.64,0.05,2025-01-02 23:19,UPI Payment
TXN-202360,CUST-5039,54.0,Male,64568.39,North Zone,Electronics,3,202.49,0.0,2025-01-02 23:20,Digital Wallet
TXN-202361,CUST-5271,56.0,Male,33372.69,West Zone,Books & Media,4,664.89,0.05,2025-01-02 23:21,Credit Card
TXN-202362,CUST-5887,38.0,Male,52054.83,West Zone,Beauty & Health,3,531.37,0.1,2025-01-02 23:22,Credit Card
TXN-202363,CUST-5797,25.0,Male,82776.23,South Zone,Electronics,6,135.74,0.0,2025-01-02 23:23,Digital Wallet
TXN-202364,CUST-5157,45.0,Female,38271.36,West Zone,Beauty & Health,2,306.79,0.05,2025-01-02 23:24,Digital Wallet
TXN-202365,CUST-5075,22.0,Male,75265.96,South Zone,Apparel & Fashion,3,155.38,0.0,2025-01-02 23:25,Digital Wallet
TXN-202366,CUST-5884,34.0,Female,65288.9,East Zone,Home Electronics,3,254.76,0.0,2025-01-02 23:26,Digital Wallet
TXN-202367,CUST-5800,54.0,Male,57634.82,South Zone,Books & Media,5,525.12,0.05,2025-01-02 23:27,Digital Wallet
TXN-202368,CUST-5130,53.0,Male,56821.4,South Zone,Beauty & Health,4,322.41,0.0,2025-01-02 23:28,NetBanking
TXN-202369,CUST-5687,71.0,Female,52915.95,South Zone,Apparel & Fashion,6,338.28,0.25,2025-01-02 23:29,NetBanking
TXN-202370,CUST-5974,36.0,Male,54563.54,West Zone,Books & Media,2,461.23,0.05,2025-01-02 23:30,Digital Wallet
TXN-202371,CUST-5084,80.0,Other,79200.19,South Zone,Books & Media,1,79.16,0.1,2025-01-02 23:31,Digital Wallet
TXN-202372,CUST-5022,81.0,Male,54007.19,North Zone,Beauty & Health,7,629.41,0.05,2025-01-02 23:32,Digital Wallet
TXN-202373,CUST-5459,44.0,Female,95440.42,South Zone,Apparel & Fashion,3,344.74,0.1,2025-01-02 23:33,Digital Wallet
TXN-202374,CUST-5539,70.0,Female,67541.35,East Zone,Home Electronics,1,411.2,0.0,2025-01-02 23:34,UPI Payment
TXN-202375,CUST-5707,51.0,Female,51339.15,North Zone,Beauty & Health,4,828.3,0.0,2025-01-02 23:35,UPI Payment
TXN-202376,CUST-5849,28.0,Female,80007.27,East Zone,Books & Media,7,296.32,0.0,2025-01-02 23:36,Digital Wallet
TXN-202377,CUST-5382,71.0,Female,73542.07,East Zone,Books & Media,3,552.92,0.1,2025-01-02 23:37,Digital Wallet
